Wavelength,reference_01,reference_02,reference_03,reference_04,reference_05,reference_06,reference_07,reference_08,reference_09,reference_10,reference_11,reference_12
2094.000000,0.272876,0.466551,0.169867,0.491659,0.224242,0.415116,0.328335,0.360491,0.362309,0.149129,0.417782,0.252799
2096.000000,0.272748,0.467348,0.169213,0.490904,0.225448,0.413064,0.328593,0.360038,0.360833,0.145567,0.418329,0.251984
2098.000000,0.272030,0.464883,0.166574,0.489561,0.225635,0.411602,0.327302,0.360875,0.361434,0.145253,0.418784,0.254403
2100.000000,0.273158,0.465834,0.168070,0.487485,0.224317,0.410829,0.326746,0.361696,0.362956,0.146300,0.416375,0.252056
2102.000000,0.272118,0.464335,0.165379,0.487814,0.225798,0.409480,0.326957,0.362481,0.362863,0.145952,0.416328,0.254014
2104.000000,0.271051,0.461922,0.166518,0.484638,0.227061,0.407130,0.326528,0.362698,0.359896,0.144037,0.415348,0.249779
2106.000000,0.271292,0.459411,0.163188,0.485658,0.226592,0.404902,0.326469,0.361454,0.360816,0.144048,0.414045,0.251692
2108.000000,0.270575,0.457477,0.162029,0.484295,0.225083,0.404529,0.324951,0.360275,0.358149,0.141258,0.410061,0.249953
2110.000000,0.269199,0.454936,0.160364,0.483844,0.224634,0.401354,0.323556,0.362078,0.358787,0.140501,0.410094,0.251027
2112.000000,0.268136,0.453347,0.157114,0.480811,0.222410,0.400799,0.322693,0.359421,0.357932,0.137774,0.404893,0.249008
2114.000000,0.269201,0.449134,0.154018,0.480001,0.221792,0.398673,0.321367,0.358829,0.356834,0.139186,0.404073,0.250421
2116.000000,0.266250,0.448442,0.149384,0.476119,0.224308,0.396210,0.320427,0.358987,0.356463,0.134768,0.401635,0.246775
2118.000000,0.266496,0.445805,0.148865,0.475091,0.222401,0.392839,0.321611,0.357424,0.355959,0.133891,0.399699,0.246743
2120.000000,0.264696,0.442932,0.147014,0.473271,0.221915,0.390207,0.319448,0.357828,0.355097,0.133752,0.397195,0.245661
2122.000000,0.264741,0.438532,0.143784,0.470505,0.220493,0.388483,0.318992,0.356423,0.354187,0.130829,0.393635,0.243517
2124.000000,0.262629,0.435771,0.140688,0.468717,0.219072,0.385189,0.316452,0.355342,0.352549,0.129571,0.391530,0.244925
2126.000000,0.258292,0.430816,0.138826,0.465646,0.219177,0.382824,0.317550,0.352621,0.350592,0.126487,0.390724,0.242084
2128.000000,0.257231,0.429106,0.133931,0.464961,0.217392,0.378999,0.315408,0.351765,0.350082,0.123491,0.383695,0.239448
2130.000000,0.256414,0.426436,0.130493,0.460259,0.218084,0.376196,0.312376,0.354336,0.348785,0.122167,0.382947,0.238012
2132.000000,0.254001,0.422669,0.127324,0.458329,0.216446,0.371931,0.314130,0.351683,0.347953,0.118887,0.379635,0.235053
2134.000000,0.254370,0.417677,0.123024,0.455813,0.214849,0.368922,0.308866,0.349448,0.346258,0.117743,0.374618,0.234595
2136.000000,0.251510,0.412530,0.121751,0.454276,0.214632,0.364605,0.307858,0.347843,0.342944,0.115462,0.371356,0.232892
2138.000000,0.249180,0.406987,0.116447,0.449729,0.212980,0.362601,0.307756,0.346543,0.342111,0.113887,0.368608,0.231784
2140.000000,0.248193,0.404902,0.110073,0.448666,0.212779,0.359266,0.304092,0.343912,0.339881,0.110437,0.364050,0.228394
2142.000000,0.246275,0.400215,0.107512,0.445381,0.210809,0.355062,0.304253,0.343824,0.338904,0.107073,0.360088,0.227286
2144.000000,0.242427,0.397357,0.103300,0.443223,0.210798,0.349637,0.302162,0.339993,0.337003,0.104751,0.357490,0.226432
2146.000000,0.241253,0.392208,0.099742,0.439853,0.209198,0.346101,0.299674,0.340647,0.335076,0.100915,0.354696,0.223485
2148.000000,0.238148,0.386505,0.093709,0.436085,0.207013,0.341974,0.297315,0.339077,0.333556,0.097871,0.349207,0.221278
2150.000000,0.235440,0.382498,0.091391,0.433989,0.206259,0.338634,0.297045,0.336057,0.332753,0.095933,0.345848,0.218101
2152.000000,0.232545,0.378791,0.085614,0.429345,0.205773,0.335515,0.295328,0.334545,0.329866,0.093260,0.342099,0.217313
2154.000000,0.230988,0.372827,0.081402,0.427130,0.202674,0.330995,0.291908,0.333925,0.327577,0.090397,0.338560,0.215106
2156.000000,0.229664,0.370459,0.076793,0.425205,0.203191,0.326503,0.291160,0.330711,0.327661,0.087050,0.334137,0.214236
2158.000000,0.228949,0.364686,0.074178,0.420661,0.202197,0.320491,0.289622,0.329751,0.324152,0.084383,0.330679,0.210480
2160.000000,0.225651,0.361034,0.070134,0.419829,0.198334,0.316584,0.288147,0.329552,0.322408,0.081200,0.326445,0.208341
2162.000000,0.222668,0.358266,0.065268,0.415123,0.197112,0.314948,0.284517,0.327547,0.322201,0.077155,0.322892,0.207882
2164.000000,0.220953,0.352944,0.061122,0.412368,0.198161,0.312111,0.283735,0.327234,0.319779,0.074439,0.319919,0.206152
2166.000000,0.220278,0.348418,0.057622,0.410561,0.195994,0.307675,0.282483,0.323733,0.316178,0.073344,0.315249,0.202853
2168.000000,0.215713,0.344972,0.051944,0.407097,0.194391,0.302749,0.281005,0.322054,0.313819,0.068670,0.312121,0.201189
2170.000000,0.216776,0.339923,0.049687,0.405264,0.195058,0.298093,0.278704,0.321635,0.314669,0.069303,0.308415,0.198880
2172.000000,0.214484,0.335424,0.045469,0.401124,0.192734,0.296602,0.275533,0.320210,0.312205,0.065520,0.307640,0.196574
2174.000000,0.212589,0.333391,0.043765,0.397665,0.193057,0.294467,0.276867,0.317872,0.311549,0.064390,0.303319,0.196223
2176.000000,0.211495,0.329222,0.039717,0.398241,0.191104,0.289954,0.273631,0.316704,0.309525,0.061063,0.300536,0.195387
2178.000000,0.208733,0.325681,0.036750,0.395813,0.189323,0.285835,0.273177,0.316926,0.309197,0.058976,0.295536,0.193013
2180.000000,0.206130,0.324015,0.034493,0.393472,0.189361,0.286422,0.271468,0.313309,0.306768,0.057307,0.294379,0.191306
2182.000000,0.207580,0.320915,0.031352,0.391062,0.187544,0.286041,0.271125,0.313662,0.305748,0.054415,0.291891,0.189910
2184.000000,0.203095,0.318444,0.029594,0.388957,0.186969,0.280574,0.268777,0.311886,0.305297,0.054894,0.292258,0.188554
2186.000000,0.204138,0.314722,0.026596,0.387732,0.187050,0.280187,0.268271,0.312543,0.304142,0.052167,0.290022,0.186859
2188.000000,0.203818,0.315710,0.027425,0.389093,0.185003,0.277455,0.268531,0.311016,0.303263,0.052116,0.285324,0.187799
2190.000000,0.203131,0.312785,0.024130,0.384961,0.184307,0.276152,0.267014,0.311594,0.304017,0.050078,0.285578,0.187389
2192.000000,0.200500,0.311533,0.021735,0.384741,0.184746,0.275020,0.267420,0.310788,0.303638,0.049784,0.286365,0.186948
2194.000000,0.201545,0.311262,0.020949,0.383512,0.185363,0.272308,0.266277,0.310255,0.300864,0.047555,0.283754,0.187041
2196.000000,0.200553,0.311137,0.021865,0.383833,0.185271,0.272844,0.265724,0.309163,0.301550,0.048859,0.282818,0.184089
2198.000000,0.199364,0.310133,0.020951,0.385804,0.185024,0.273951,0.265300,0.311427,0.301900,0.047599,0.282500,0.184173
2200.000000,0.201088,0.310556,0.020652,0.382083,0.185611,0.271727,0.265282,0.310615,0.302514,0.046417,0.283828,0.186399
2202.000000,0.200907,0.308694,0.019610,0.384946,0.184064,0.272092,0.266108,0.310876,0.302563,0.048835,0.283267,0.185745
2204.000000,0.201380,0.311027,0.019523,0.385570,0.184463,0.272327,0.265731,0.308017,0.299593,0.048304,0.282284,0.184523
2206.000000,0.203243,0.310064,0.020035,0.385607,0.185787,0.272432,0.266956,0.311949,0.301481,0.046896,0.282844,0.186668
2208.000000,0.201962,0.312404,0.023205,0.384404,0.185842,0.274348,0.266589,0.308663,0.302296,0.048839,0.284860,0.186524
2210.000000,0.202458,0.312305,0.022669,0.386219,0.189201,0.274425,0.267563,0.311145,0.302078,0.050436,0.284582,0.185721
2212.000000,0.202787,0.315574,0.024498,0.385784,0.187579,0.275687,0.266756,0.310224,0.303130,0.050485,0.286379,0.186429
2214.000000,0.204875,0.316014,0.028176,0.390159,0.188817,0.279245,0.268188,0.311734,0.305143,0.051630,0.288902,0.185662
2216.000000,0.205451,0.319000,0.027924,0.390167,0.187616,0.278672,0.269966,0.313337,0.305130,0.052662,0.290963,0.187886
2218.000000,0.205337,0.321802,0.029003,0.391073,0.187885,0.282043,0.272510,0.312056,0.306307,0.055238,0.290538,0.188631
2220.000000,0.209705,0.323853,0.032701,0.393565,0.188672,0.286096,0.272605,0.315001,0.307684,0.055538,0.295165,0.190972
2222.000000,0.210032,0.327012,0.038069,0.397408,0.187944,0.286243,0.273177,0.314273,0.307688,0.057362,0.295398,0.193342
2224.000000,0.209289,0.330083,0.039244,0.396815,0.189753,0.289338,0.274635,0.317502,0.310712,0.060618,0.301563,0.191533
2226.000000,0.211459,0.333869,0.044401,0.400077,0.192017,0.292338,0.277009,0.317530,0.311452,0.061889,0.304842,0.194345
2228.000000,0.213692,0.337033,0.045356,0.402812,0.193128,0.295501,0.277222,0.317410,0.312794,0.063656,0.305532,0.194875
2230.000000,0.216209,0.338076,0.047323,0.402414,0.194036,0.297107,0.281111,0.319196,0.313198,0.064924,0.308649,0.195659
2232.000000,0.216969,0.344518,0.050846,0.406849,0.194339,0.299826,0.282568,0.321233,0.316953,0.068052,0.312130,0.198623
2234.000000,0.221156,0.347228,0.054836,0.410356,0.194916,0.303782,0.282867,0.321799,0.316436,0.069551,0.315094,0.200324
2236.000000,0.224130,0.351472,0.058809,0.411397,0.193962,0.308184,0.285059,0.324920,0.318614,0.073446,0.316457,0.200544
2238.000000,0.223847,0.356047,0.062751,0.415476,0.195892,0.310034,0.283929,0.324369,0.318003,0.074069,0.320808,0.202341
2240.000000,0.225965,0.360623,0.066285,0.418188,0.198619,0.313942,0.287722,0.325047,0.319217,0.078694,0.323102,0.203082
2242.000000,0.228818,0.362162,0.071523,0.421964,0.197873,0.316835,0.289769,0.328614,0.323053,0.080107,0.326679,0.204131
2244.000000,0.229486,0.365444,0.074971,0.421910,0.198249,0.320639,0.291703,0.328103,0.325484,0.083120,0.330867,0.206296
2246.000000,0.231591,0.371667,0.078122,0.426196,0.198520,0.323523,0.292578,0.331513,0.325593,0.085182,0.332944,0.208025
2248.000000,0.234416,0.376213,0.082670,0.427260,0.200051,0.325123,0.294575,0.330436,0.327001,0.087681,0.334908,0.209821
2250.000000,0.235250,0.380660,0.086672,0.429389,0.200174,0.328620,0.295934,0.329788,0.328324,0.087014,0.338975,0.210049
2252.000000,0.236661,0.383698,0.091165,0.432693,0.200029,0.332009,0.296698,0.330238,0.330910,0.092105,0.340818,0.212106
2254.000000,0.240337,0.386932,0.093572,0.435307,0.199858,0.335965,0.300368,0.331612,0.330859,0.093972,0.344078,0.213040
2256.000000,0.240238,0.392639,0.097132,0.436937,0.201535,0.337728,0.301031,0.333264,0.334140,0.094878,0.344628,0.214661
2258.000000,0.243390,0.394305,0.101254,0.441565,0.201779,0.340302,0.300740,0.335181,0.332000,0.097009,0.348271,0.216796
2260.000000,0.245089,0.400305,0.106475,0.444752,0.199769,0.343520,0.303670,0.332797,0.333927,0.099076,0.350168,0.215072
2262.000000,0.245919,0.402567,0.109839,0.446137,0.198613,0.345647,0.305380,0.334788,0.336139,0.102166,0.350790,0.215852
2264.000000,0.249146,0.406255,0.113725,0.447365,0.199426,0.346877,0.304572,0.335056,0.335980,0.106219,0.354805,0.216142
2266.000000,0.247636,0.409847,0.115437,0.448167,0.197735,0.349284,0.306114,0.335575,0.336539,0.103852,0.354444,0.216368
2268.000000,0.251599,0.411339,0.117163,0.449556,0.200365,0.349922,0.309291,0.333891,0.336213,0.104222,0.357389,0.217627
2270.000000,0.252237,0.415939,0.120308,0.451902,0.196511,0.352153,0.308969,0.333233,0.338304,0.107359,0.356994,0.218709
2272.000000,0.254769,0.419354,0.123369,0.451830,0.197230,0.352379,0.310815,0.333081,0.339713,0.105483,0.357619,0.216235
2274.000000,0.255500,0.422750,0.124640,0.456442,0.194523,0.354500,0.310098,0.332131,0.337956,0.109149,0.358957,0.216706
2276.000000,0.257630,0.423075,0.130252,0.454483,0.193296,0.355832,0.311495,0.333739,0.338461,0.109803,0.359999,0.217451
2278.000000,0.256890,0.426761,0.129990,0.457032,0.192420,0.355543,0.311258,0.332933,0.338429,0.109287,0.359786,0.216010
2280.000000,0.256634,0.429057,0.133578,0.457747,0.190538,0.354399,0.312475,0.330018,0.337943,0.110439,0.359980,0.214314
2282.000000,0.258090,0.430286,0.134307,0.457220,0.188569,0.355872,0.311899,0.329510,0.339747,0.110121,0.361227,0.214297
2284.000000,0.255937,0.433480,0.137438,0.459621,0.186726,0.355882,0.312279,0.327360,0.338678,0.109560,0.359953,0.214091
2286.000000,0.258733,0.435070,0.137121,0.460069,0.184079,0.354900,0.312224,0.325373,0.338040,0.109278,0.356460,0.213086
2288.000000,0.257677,0.435090,0.139797,0.458887,0.181781,0.352779,0.314503,0.324501,0.337993,0.109780,0.357109,0.211343
2290.000000,0.260118,0.436950,0.139485,0.457763,0.179695,0.352726,0.313657,0.324099,0.335644,0.107619,0.353814,0.208528
2292.000000,0.258335,0.440256,0.140761,0.456344,0.177941,0.350161,0.310968,0.320277,0.334788,0.107748,0.352204,0.207551
2294.000000,0.260481,0.441696,0.144562,0.459346,0.172792,0.351576,0.310995,0.319011,0.334302,0.106660,0.351341,0.206208
2296.000000,0.260025,0.440417,0.142580,0.458245,0.172008,0.350528,0.311771,0.318146,0.333762,0.105905,0.350148,0.203689
2298.000000,0.257870,0.439699,0.143532,0.456140,0.170587,0.347452,0.310049,0.314550,0.331747,0.103647,0.348515,0.201936
2300.000000,0.259423,0.439895,0.142780,0.456762,0.165007,0.346217,0.311708,0.313644,0.330153,0.102382,0.344943,0.200275
