Wavelength,sample_01,sample_02,sample_03,sample_04,sample_05,sample_06,sample_07,sample_08,sample_09,sample_10,sample_11,sample_12
603.000000,0.351170,0.393766,0.252501,0.294715,0.271523,0.368339,0.246290,0.526440,0.486887,0.550807,0.369648,0.507791
604.000000,0.349477,0.395318,0.251695,0.291973,0.271302,0.368671,0.247688,0.525163,0.486052,0.550407,0.369759,0.506228
605.000000,0.350191,0.395987,0.252442,0.293155,0.271268,0.370104,0.247139,0.525890,0.486270,0.550513,0.368841,0.505888
606.000000,0.349838,0.393854,0.250323,0.293427,0.272272,0.367753,0.247086,0.524587,0.485326,0.548491,0.367521,0.505328
607.000000,0.351606,0.394276,0.251487,0.293325,0.273232,0.368106,0.246717,0.526457,0.485618,0.549754,0.369140,0.504808
608.000000,0.350411,0.393369,0.250575,0.292394,0.271183,0.367535,0.246012,0.525629,0.483663,0.547997,0.368855,0.504954
609.000000,0.347091,0.395149,0.249534,0.291776,0.271049,0.366020,0.243387,0.525647,0.485358,0.547531,0.367915,0.503850
610.000000,0.347032,0.393960,0.248713,0.292572,0.271036,0.367238,0.247286,0.525173,0.483530,0.548573,0.368916,0.505111
611.000000,0.345193,0.393401,0.250908,0.291577,0.271537,0.364876,0.246161,0.523458,0.483879,0.546134,0.366818,0.505655
612.000000,0.345364,0.392886,0.247088,0.290187,0.270183,0.366587,0.244040,0.522889,0.483761,0.547424,0.365410,0.501733
613.000000,0.345528,0.391716,0.247596,0.290390,0.269808,0.364155,0.245677,0.524619,0.482536,0.546021,0.366106,0.501880
614.000000,0.345633,0.391412,0.245908,0.290229,0.268660,0.363733,0.244421,0.522253,0.482304,0.543617,0.364864,0.501869
615.000000,0.342869,0.389464,0.247771,0.291034,0.269080,0.362563,0.244099,0.520579,0.478695,0.545942,0.366324,0.499767
616.000000,0.342070,0.387868,0.246166,0.289545,0.270458,0.362139,0.243384,0.522433,0.479485,0.544164,0.364794,0.498197
617.000000,0.339655,0.389580,0.243858,0.289390,0.268982,0.362019,0.244307,0.521035,0.480255,0.543487,0.366069,0.500043
618.000000,0.340671,0.389099,0.244270,0.286954,0.267743,0.359366,0.242572,0.521836,0.478791,0.543302,0.365563,0.498057
619.000000,0.338752,0.389298,0.243198,0.286401,0.269291,0.360884,0.241860,0.519986,0.479217,0.542957,0.363166,0.496709
620.000000,0.338216,0.388942,0.241569,0.286022,0.267022,0.359897,0.243656,0.519107,0.478113,0.540783,0.362751,0.496810
621.000000,0.336747,0.388189,0.241949,0.285416,0.268560,0.360450,0.241895,0.520010,0.475703,0.540282,0.363538,0.495050
622.000000,0.336355,0.384837,0.240645,0.283823,0.268055,0.359304,0.241458,0.516272,0.474097,0.539078,0.363402,0.493100
623.000000,0.333463,0.384663,0.239496,0.285338,0.266197,0.357360,0.241811,0.516523,0.472289,0.537363,0.359803,0.490988
624.000000,0.332470,0.384642,0.238221,0.284166,0.264112,0.356761,0.239946,0.515489,0.471620,0.535079,0.361465,0.490234
625.000000,0.334727,0.385805,0.237634,0.282155,0.267347,0.356102,0.239621,0.513419,0.470486,0.535790,0.358327,0.490642
626.000000,0.329915,0.383829,0.236330,0.282249,0.264870,0.356904,0.239852,0.515694,0.469048,0.535824,0.359292,0.488774
627.000000,0.328654,0.382508,0.235015,0.280944,0.263562,0.353641,0.237442,0.513439,0.467420,0.533853,0.360223,0.486506
628.000000,0.330079,0.380005,0.233127,0.280523,0.264223,0.352752,0.238622,0.514047,0.467386,0.530983,0.361401,0.487005
629.000000,0.329581,0.378477,0.234230,0.277508,0.263328,0.351316,0.237044,0.512645,0.467276,0.531884,0.357388,0.483572
630.000000,0.323882,0.379082,0.230211,0.277723,0.263273,0.349900,0.238035,0.511945,0.465056,0.529169,0.355588,0.483153
631.000000,0.323006,0.376088,0.230372,0.276796,0.260614,0.350589,0.237086,0.509935,0.462294,0.526033,0.355504,0.480766
632.000000,0.321980,0.375811,0.228264,0.276430,0.260888,0.349351,0.236295,0.508648,0.462072,0.527747,0.355240,0.480806
633.000000,0.321576,0.374761,0.228942,0.274099,0.258655,0.349261,0.233596,0.508493,0.459798,0.524344,0.353634,0.477900
634.000000,0.317016,0.375260,0.224836,0.271118,0.259757,0.347815,0.234404,0.508284,0.457754,0.525588,0.352484,0.475414
635.000000,0.315859,0.372070,0.223521,0.271397,0.258297,0.347933,0.232616,0.506247,0.455988,0.523432,0.352062,0.473359
636.000000,0.314931,0.368711,0.221764,0.271248,0.257810,0.344191,0.233025,0.504500,0.454141,0.520492,0.351940,0.471642
637.000000,0.312589,0.370348,0.221497,0.270175,0.256573,0.342702,0.229998,0.502880,0.453196,0.519577,0.350407,0.469003
638.000000,0.309729,0.367807,0.218203,0.270570,0.255639,0.340329,0.230008,0.503134,0.450846,0.519901,0.348704,0.466386
639.000000,0.307877,0.367183,0.217466,0.268218,0.254175,0.340964,0.231957,0.501202,0.448098,0.516800,0.347904,0.466042
640.000000,0.304499,0.365661,0.214127,0.266440,0.254970,0.338996,0.230342,0.500487,0.446131,0.514328,0.347128,0.463139
641.000000,0.303457,0.364054,0.214824,0.265027,0.254790,0.338114,0.228811,0.499100,0.445258,0.515237,0.345491,0.461035
642.000000,0.301212,0.363676,0.212360,0.264843,0.251849,0.334884,0.227434,0.497654,0.443391,0.510694,0.344715,0.459345
643.000000,0.299460,0.359888,0.209621,0.261809,0.252052,0.334913,0.226425,0.497133,0.440629,0.509359,0.344980,0.457315
644.000000,0.296390,0.359419,0.210421,0.260901,0.251011,0.333286,0.226866,0.496117,0.437762,0.506019,0.343007,0.455070
645.000000,0.295108,0.359119,0.206233,0.258578,0.249656,0.331721,0.225469,0.496237,0.438072,0.503436,0.340371,0.454574
646.000000,0.293316,0.356304,0.206526,0.259700,0.247182,0.329386,0.226498,0.493726,0.435766,0.502961,0.342027,0.451248
647.000000,0.290108,0.353781,0.203201,0.257276,0.246461,0.329733,0.223899,0.493248,0.430629,0.501410,0.340286,0.450426
648.000000,0.287938,0.354521,0.203666,0.254770,0.246029,0.329060,0.223271,0.489514,0.431832,0.499812,0.337347,0.445597
649.000000,0.285263,0.353431,0.200968,0.253951,0.243714,0.324358,0.220948,0.487404,0.428150,0.496166,0.337221,0.444528
650.000000,0.282828,0.350716,0.197362,0.253161,0.246303,0.324645,0.221098,0.487660,0.426411,0.496346,0.335649,0.441064
651.000000,0.279725,0.347253,0.195603,0.250986,0.244304,0.319503,0.220758,0.487202,0.425222,0.492955,0.335972,0.438590
652.000000,0.278387,0.348376,0.195281,0.249291,0.242950,0.321508,0.219333,0.485718,0.423603,0.492498,0.333779,0.439005
653.000000,0.275608,0.344473,0.192576,0.247766,0.239838,0.317436,0.218347,0.484906,0.420830,0.490936,0.332940,0.433810
654.000000,0.275449,0.344915,0.190844,0.247363,0.239258,0.317257,0.218293,0.479845,0.417959,0.487730,0.331692,0.430081
655.000000,0.272602,0.342205,0.190477,0.245282,0.240142,0.314959,0.218622,0.482334,0.414253,0.485303,0.329280,0.429360
656.000000,0.269114,0.340437,0.186668,0.243817,0.241188,0.314564,0.216402,0.480130,0.411538,0.485974,0.331057,0.425841
657.000000,0.265698,0.339680,0.185745,0.241586,0.237604,0.314146,0.216562,0.476983,0.412407,0.483492,0.329221,0.424712
658.000000,0.263121,0.338488,0.184876,0.241672,0.238268,0.310004,0.215213,0.478003,0.410872,0.480990,0.326737,0.422657
659.000000,0.263242,0.336605,0.183031,0.240111,0.236043,0.310083,0.214866,0.476227,0.406755,0.480561,0.326623,0.421446
660.000000,0.260182,0.336449,0.180402,0.238698,0.235716,0.308543,0.212378,0.475244,0.405387,0.477470,0.326375,0.417305
661.000000,0.258324,0.334060,0.178655,0.237978,0.236036,0.309287,0.212006,0.474698,0.403236,0.475104,0.324454,0.418549
662.000000,0.254086,0.334171,0.175635,0.237321,0.233659,0.306827,0.211257,0.472999,0.401403,0.473110,0.324980,0.413537
663.000000,0.254813,0.332200,0.174799,0.236108,0.232526,0.303950,0.211276,0.470003,0.401316,0.472444,0.325399,0.413409
664.000000,0.252469,0.329996,0.174710,0.234834,0.233873,0.303435,0.210816,0.470279,0.398779,0.471821,0.321447,0.411409
665.000000,0.249112,0.328652,0.172851,0.232961,0.231770,0.304291,0.209470,0.467794,0.396723,0.470998,0.320119,0.410830
666.000000,0.248043,0.326748,0.171724,0.231602,0.232118,0.302331,0.209571,0.469097,0.398077,0.468257,0.318880,0.408710
667.000000,0.247160,0.327620,0.171416,0.230144,0.229679,0.299637,0.207510,0.468930,0.392532,0.468141,0.316866,0.407985
668.000000,0.245424,0.325968,0.167989,0.229666,0.231145,0.299287,0.208370,0.465426,0.393146,0.465481,0.319581,0.404967
669.000000,0.243653,0.323006,0.167814,0.229407,0.229423,0.298380,0.207945,0.465185,0.390269,0.463759,0.317279,0.403490
670.000000,0.242519,0.323962,0.167191,0.227787,0.229036,0.297203,0.207086,0.464219,0.389974,0.462159,0.317856,0.403092
671.000000,0.241155,0.322785,0.165332,0.227917,0.228226,0.295224,0.206059,0.463951,0.389189,0.461968,0.317455,0.402537
672.000000,0.240455,0.324520,0.166584,0.226165,0.227125,0.295521,0.206191,0.464181,0.388893,0.460301,0.314747,0.401269
673.000000,0.240783,0.320571,0.165265,0.224845,0.227210,0.296924,0.204175,0.462751,0.386898,0.462763,0.314400,0.399811
674.000000,0.235871,0.320236,0.163939,0.226766,0.226395,0.294564,0.204898,0.463336,0.386009,0.460468,0.316633,0.398881
675.000000,0.237447,0.322267,0.164826,0.224982,0.227469,0.294328,0.204671,0.463303,0.385420,0.459302,0.314431,0.397887
676.000000,0.237229,0.322070,0.161008,0.224198,0.226026,0.294135,0.202754,0.462960,0.384053,0.460584,0.313511,0.397725
677.000000,0.236841,0.319603,0.162068,0.223590,0.224500,0.295855,0.204312,0.460429,0.385310,0.457121,0.312855,0.398862
678.000000,0.235791,0.319430,0.162107,0.224828,0.224134,0.293367,0.202385,0.462689,0.384616,0.457945,0.313545,0.396218
679.000000,0.234150,0.320472,0.160586,0.225572,0.223952,0.294254,0.203046,0.462595,0.384541,0.459839,0.315041,0.395851
680.000000,0.236106,0.317402,0.161657,0.223658,0.226211,0.292444,0.203396,0.462576,0.383921,0.457552,0.314123,0.395653
681.000000,0.237505,0.317822,0.160203,0.223782,0.224406,0.292746,0.202550,0.460829,0.383798,0.460099,0.313585,0.396484
682.000000,0.234369,0.319437,0.162049,0.225079,0.225871,0.293061,0.203332,0.460268,0.385280,0.458494,0.315015,0.394097
683.000000,0.237020,0.321382,0.162561,0.222277,0.225770,0.292398,0.203327,0.460137,0.385353,0.459168,0.314906,0.396330
684.000000,0.236205,0.319590,0.162015,0.226207,0.225681,0.293171,0.202494,0.460190,0.386087,0.459449,0.313986,0.397713
685.000000,0.236975,0.320399,0.160224,0.226907,0.226343,0.294544,0.203977,0.461541,0.385496,0.458464,0.316628,0.396793
686.000000,0.236608,0.321780,0.161537,0.222048,0.226270,0.293215,0.202782,0.462681,0.387037,0.458419,0.313861,0.398110
687.000000,0.238070,0.323178,0.163585,0.225017,0.223656,0.294450,0.206011,0.463509,0.385938,0.459329,0.315520,0.400754
688.000000,0.240566,0.320993,0.163648,0.224823,0.226341,0.295668,0.203830,0.462150,0.386927,0.459087,0.314397,0.399810
689.000000,0.240825,0.322124,0.161625,0.225769,0.227433,0.294717,0.203024,0.463092,0.389200,0.460727,0.316114,0.398183
690.000000,0.243062,0.324604,0.166339,0.226170,0.229035,0.297289,0.203504,0.463582,0.389825,0.461593,0.315436,0.400064
691.000000,0.243701,0.321968,0.166091,0.228016,0.229509,0.296986,0.205965,0.463665,0.389764,0.464176,0.316669,0.402378
692.000000,0.244260,0.325292,0.166071,0.227766,0.226928,0.297534,0.204773,0.465707,0.390174,0.464049,0.319169,0.403080
693.000000,0.246961,0.324082,0.168897,0.227699,0.228449,0.296539,0.204216,0.466058,0.392271,0.466865,0.318349,0.405337
694.000000,0.247147,0.326099,0.168307,0.229222,0.227776,0.299082,0.206864,0.466613,0.393129,0.463463,0.318536,0.406380
695.000000,0.249116,0.326706,0.169446,0.230745,0.231441,0.300792,0.206054,0.467654,0.396958,0.465596,0.317989,0.409369
696.000000,0.249657,0.326997,0.171708,0.229930,0.231545,0.303184,0.207612,0.468782,0.397490,0.467713,0.319695,0.408721
697.000000,0.251764,0.328028,0.174405,0.230396,0.231525,0.303075,0.208410,0.469686,0.397531,0.470879,0.319280,0.411291
698.000000,0.252818,0.330391,0.175579,0.235006,0.232012,0.304749,0.208290,0.469196,0.398885,0.470653,0.321990,0.413473
699.000000,0.256392,0.332256,0.175698,0.233381,0.233925,0.303573,0.210976,0.471922,0.400847,0.470724,0.322813,0.415420
700.000000,0.256173,0.332317,0.177231,0.234932,0.234478,0.305855,0.207441,0.472307,0.402818,0.473425,0.322648,0.417110
701.000000,0.260140,0.333738,0.179033,0.235749,0.235170,0.308437,0.208953,0.472674,0.405012,0.473996,0.325396,0.416491
702.000000,0.261225,0.335494,0.178497,0.237803,0.235233,0.307597,0.210138,0.474428,0.408142,0.475363,0.326183,0.420974
703.000000,0.264690,0.335234,0.181945,0.240161,0.235210,0.310746,0.213294,0.475649,0.407951,0.480354,0.325759,0.422772
704.000000,0.266412,0.338254,0.182144,0.240124,0.237125,0.311836,0.213482,0.477518,0.413132,0.479633,0.327143,0.425858
705.000000,0.269658,0.339664,0.184799,0.239201,0.237986,0.312721,0.213637,0.476540,0.411854,0.481813,0.326973,0.427820
706.000000,0.270772,0.342796,0.185877,0.240527,0.237802,0.313479,0.212227,0.480077,0.413369,0.483225,0.328287,0.429468
707.000000,0.270696,0.341178,0.188247,0.242716,0.238473,0.314197,0.213025,0.479953,0.418467,0.484761,0.328489,0.431692
708.000000,0.274444,0.342468,0.189517,0.244061,0.240797,0.318345,0.213561,0.480611,0.420115,0.485881,0.330105,0.434899
709.000000,0.275593,0.345075,0.187988,0.243828,0.242171,0.318595,0.214298,0.481774,0.420637,0.488128,0.331501,0.436875
710.000000,0.278507,0.346509,0.192907,0.247593,0.240603,0.319702,0.217267,0.482506,0.423231,0.490497,0.330969,0.438184
711.000000,0.282797,0.346539,0.195038,0.246912,0.241935,0.320346,0.216225,0.482964,0.425288,0.493301,0.334231,0.442239
712.000000,0.284180,0.348052,0.196505,0.250714,0.243395,0.322192,0.217050,0.486577,0.427046,0.494549,0.335700,0.441646
713.000000,0.285090,0.350372,0.197614,0.252259,0.244372,0.323709,0.218627,0.489071,0.427632,0.494094,0.335689,0.443260
714.000000,0.287008,0.350371,0.201005,0.251400,0.244200,0.325325,0.216875,0.486656,0.428453,0.498003,0.334013,0.446593
715.000000,0.290269,0.352144,0.201307,0.253286,0.247436,0.327029,0.219271,0.488497,0.432080,0.499176,0.337462,0.448370
716.000000,0.291212,0.353986,0.203050,0.252802,0.246796,0.326868,0.218794,0.491360,0.436711,0.499745,0.337316,0.448397
717.000000,0.293922,0.356217,0.205252,0.255830,0.247717,0.327522,0.220261,0.491710,0.438696,0.502201,0.339083,0.452302
718.000000,0.297040,0.355923,0.206143,0.255863,0.249744,0.330393,0.220624,0.493721,0.438498,0.504216,0.342113,0.455362
719.000000,0.299984,0.355971,0.206430,0.256410,0.248324,0.329861,0.221216,0.493898,0.439690,0.505290,0.339180,0.456991
720.000000,0.301502,0.357159,0.206410,0.258323,0.249458,0.332560,0.222711,0.494512,0.442781,0.507293,0.341734,0.458268
721.000000,0.300626,0.359053,0.209861,0.259240,0.249052,0.333625,0.223325,0.495939,0.444762,0.507489,0.344298,0.461043
722.000000,0.305203,0.360210,0.212556,0.260450,0.250875,0.335849,0.223489,0.494831,0.446705,0.511851,0.343665,0.463039
723.000000,0.306907,0.362551,0.212866,0.262768,0.250284,0.338536,0.224669,0.497094,0.445318,0.509400,0.344467,0.465503
724.000000,0.309137,0.362670,0.215408,0.262051,0.253228,0.335774,0.224004,0.500185,0.452701,0.513341,0.348134,0.465972
725.000000,0.312179,0.364278,0.216106,0.265560,0.253589,0.341128,0.226112,0.501402,0.452330,0.514526,0.347313,0.469266
726.000000,0.310288,0.365296,0.218558,0.263461,0.253562,0.339723,0.225766,0.502562,0.452608,0.516158,0.348679,0.469031
727.000000,0.313497,0.366687,0.218247,0.267334,0.254388,0.341374,0.226013,0.502514,0.453649,0.516123,0.349026,0.471297
728.000000,0.316362,0.369474,0.220243,0.265603,0.255880,0.340648,0.226209,0.500705,0.456869,0.519274,0.349454,0.475127
729.000000,0.315818,0.369804,0.221473,0.267490,0.254591,0.344062,0.227252,0.503186,0.457842,0.519229,0.351293,0.473979
730.000000,0.320448,0.370113,0.223618,0.267841,0.256519,0.344074,0.229835,0.505975,0.458854,0.519340,0.352646,0.475866
731.000000,0.320858,0.370557,0.221518,0.268796,0.257582,0.344904,0.228353,0.507073,0.460586,0.520577,0.349743,0.476739
732.000000,0.322798,0.371470,0.223833,0.270718,0.255645,0.343926,0.227707,0.507583,0.461330,0.522899,0.352051,0.478579
733.000000,0.322787,0.373082,0.226163,0.272163,0.258637,0.346799,0.230186,0.506724,0.463110,0.522237,0.352678,0.480905
734.000000,0.325521,0.374154,0.227842,0.272568,0.256782,0.348399,0.229193,0.506363,0.464650,0.526649,0.352901,0.482779
735.000000,0.327070,0.373443,0.227476,0.271656,0.258820,0.348109,0.230328,0.508309,0.465432,0.526870,0.354894,0.483306
736.000000,0.327473,0.375134,0.227842,0.272898,0.258236,0.350277,0.229800,0.509015,0.466496,0.528577,0.354728,0.484199
737.000000,0.328659,0.373778,0.229748,0.272553,0.261271,0.350960,0.232030,0.511186,0.468664,0.529358,0.356929,0.484427
738.000000,0.329826,0.376700,0.230677,0.272935,0.259103,0.349876,0.230485,0.510441,0.466693,0.528130,0.356612,0.486038
739.000000,0.329770,0.377896,0.230225,0.273343,0.259011,0.352768,0.232782,0.510793,0.468464,0.528417,0.357361,0.486262
740.000000,0.331511,0.377467,0.231652,0.274584,0.261175,0.351843,0.230627,0.511386,0.470213,0.527372,0.355257,0.489538
741.000000,0.332481,0.380145,0.233202,0.275776,0.260990,0.352439,0.231658,0.512221,0.470335,0.530368,0.356087,0.490552
742.000000,0.333942,0.377997,0.234574,0.274091,0.260242,0.353049,0.233610,0.512929,0.471504,0.533226,0.356584,0.490602
743.000000,0.335436,0.379616,0.234051,0.276406,0.262597,0.353550,0.232622,0.512034,0.473979,0.531280,0.359023,0.491933
744.000000,0.334207,0.379854,0.233943,0.278391,0.260386,0.351352,0.234953,0.512132,0.473291,0.532510,0.357103,0.493173
745.000000,0.335925,0.380252,0.234400,0.278395,0.261632,0.354270,0.232626,0.514967,0.472319,0.532742,0.357482,0.493158
746.000000,0.338271,0.380672,0.235534,0.277060,0.262366,0.353536,0.233351,0.512338,0.474394,0.534214,0.357628,0.495168
747.000000,0.336744,0.381302,0.235352,0.276598,0.264001,0.356945,0.235184,0.515977,0.475506,0.535634,0.361813,0.493428
748.000000,0.337322,0.382426,0.236117,0.278781,0.264736,0.357298,0.231937,0.512767,0.476082,0.533286,0.359209,0.494740
749.000000,0.338963,0.383314,0.235299,0.276308,0.264770,0.356932,0.231972,0.514410,0.477156,0.533924,0.360155,0.495220
750.000000,0.340184,0.382268,0.238056,0.280018,0.263727,0.356186,0.232961,0.516264,0.477599,0.537175,0.358740,0.496897
751.000000,0.339894,0.383398,0.235992,0.278957,0.261653,0.355738,0.234705,0.515570,0.477478,0.536811,0.361080,0.495343
752.000000,0.341720,0.382171,0.237049,0.281245,0.264657,0.356388,0.232406,0.514512,0.476885,0.536181,0.358571,0.498719
753.000000,0.341722,0.383909,0.237902,0.277912,0.265911,0.359268,0.234726,0.516497,0.478068,0.538484,0.359575,0.498295
754.000000,0.342151,0.382631,0.240094,0.280765,0.265837,0.356893,0.234759,0.516362,0.478289,0.535724,0.360018,0.499915
755.000000,0.342276,0.384715,0.237958,0.279937,0.265217,0.355471,0.236341,0.516288,0.479003,0.538309,0.361149,0.498527
756.000000,0.344434,0.386049,0.237970,0.279881,0.263706,0.359080,0.235457,0.516074,0.480330,0.537576,0.360306,0.498392
757.000000,0.342259,0.383914,0.238321,0.279003,0.264501,0.359757,0.234852,0.516842,0.480369,0.538497,0.362779,0.499949
758.000000,0.340793,0.382025,0.240747,0.281114,0.267082,0.360106,0.235915,0.516461,0.481093,0.535730,0.361904,0.500647
759.000000,0.344709,0.383836,0.236474,0.281327,0.263844,0.359662,0.235156,0.519631,0.480167,0.538064,0.360845,0.499203
760.000000,0.342933,0.385769,0.238465,0.282556,0.264218,0.359987,0.234211,0.517098,0.482321,0.539252,0.362656,0.498199
761.000000,0.343763,0.385230,0.242365,0.281888,0.266405,0.358987,0.233573,0.517095,0.481728,0.538626,0.361380,0.498630
762.000000,0.345208,0.385053,0.240375,0.280384,0.265121,0.356994,0.234190,0.517046,0.481393,0.540103,0.361289,0.500957
763.000000,0.342522,0.385928,0.238815,0.280061,0.264454,0.359223,0.234754,0.519475,0.482092,0.540213,0.362873,0.502457
764.000000,0.343081,0.385509,0.240002,0.279774,0.267240,0.359931,0.234999,0.516160,0.481005,0.538163,0.359614,0.499821
765.000000,0.342922,0.386338,0.240223,0.282684,0.266245,0.359278,0.232714,0.518251,0.479750,0.540064,0.362884,0.501038
766.000000,0.343906,0.386125,0.241102,0.280494,0.265467,0.359327,0.234650,0.517737,0.481416,0.538354,0.361512,0.501136
767.000000,0.345302,0.386805,0.242184,0.282805,0.264764,0.358630,0.234915,0.516630,0.482922,0.539496,0.361581,0.503566
